transaction_id,retailer,retailer_id,invoice_date,product,price_per_unit,units_sold,total_sales,sales_method
336,Kohl's,1189833,1/2/2021,Women's Apparel,45,475,213750,Outlet
337,Kohl's,1189833,1/3/2021,Men's Street Footwear,35,525,183750,Outlet
338,Kohl's,1189833,1/4/2021,Men's Athletic Footwear,45,425,191250,Outlet
339,Kohl's,1189833,1/5/2021,Women's Street Footwear,45,450,202500,Outlet
340,Kohl's,1189833,1/6/2021,Women's Athletic Footwear,45,300,135000,Outlet
341,Kohl's,1189833,1/7/2021,Men's Apparel,50,225,112500,Outlet
342,Kohl's,1189833,1/8/2021,Women's Apparel,45,425,191250,Outlet
343,Kohl's,1189833,1/9/2021,Men's Street Footwear,35,575,201250,Outlet
344,Kohl's,1189833,1/10/2021,Men's Athletic Footwear,45,425,191250,Outlet
345,Kohl's,1189833,1/11/2021,Women's Street Footwear,45,425,191250,Outlet
346,Kohl's,1189833,1/12/2021,Women's Athletic Footwear,45,325,146250,Outlet
347,Kohl's,1189833,1/13/2021,Men's Apparel,50,200,100000,Outlet
348,Kohl's,1189833,1/14/2021,Women's Apparel,45,400,180000,Outlet
349,Kohl's,1189833,1/15/2021,Men's Street Footwear,45,575,258750,Outlet
350,Kohl's,1189833,1/16/2021,Men's Athletic Footwear,45,375,168750,Outlet
351,Kohl's,1189833,1/17/2021,Women's Street Footwear,45,400,180000,Outlet
352,Kohl's,1189833,1/18/2021,Women's Athletic Footwear,40,300,120000,Outlet
353,Kohl's,1189833,1/19/2021,Men's Apparel,45,200,90000,Outlet
354,Kohl's,1189833,1/20/2021,Women's Apparel,60,375,225000,Outlet
355,Kohl's,1189833,1/21/2021,Men's Street Footwear,40,575,230000,Outlet
356,Kohl's,1189833,1/22/2021,Men's Athletic Footwear,45,425,191250,Outlet
357,Kohl's,1189833,1/23/2021,Women's Street Footwear,45,425,191250,Outlet
358,Kohl's,1189833,1/24/2021,Women's Athletic Footwear,40,325,130000,Outlet
359,Kohl's,1189833,1/25/2021,Men's Apparel,45,225,101250,Outlet
360,Kohl's,1189833,1/26/2021,Women's Apparel,60,400,240000,Outlet
361,Kohl's,1189833,1/27/2021,Men's Street Footwear,40,675,270000,Outlet
362,Kohl's,1189833,1/28/2021,Men's Athletic Footwear,45,525,236250,Outlet
363,Kohl's,1189833,1/29/2021,Women's Street Footwear,45,550,247500,Outlet
364,Kohl's,1189833,1/30/2021,Women's Athletic Footwear,40,425,170000,Outlet
365,Kohl's,1189833,1/31/2021,Men's Apparel,45,300,135000,Outlet
366,Kohl's,1189833,2/1/2021,Women's Apparel,60,600,360000,Outlet
367,Kohl's,1189833,2/2/2021,Men's Street Footwear,40,750,300000,Outlet
368,Kohl's,1189833,2/3/2021,Men's Athletic Footwear,45,600,270000,Outlet
369,Kohl's,1189833,2/4/2021,Women's Street Footwear,45,550,247500,Outlet
370,Kohl's,1189833,2/5/2021,Women's Athletic Footwear,40,450,180000,Outlet
371,Kohl's,1189833,2/6/2021,Men's Apparel,45,475,213750,Outlet
372,Kohl's,1189833,2/7/2021,Women's Apparel,60,475,285000,Outlet
373,Kohl's,1189833,2/8/2021,Men's Street Footwear,45,675,303750,Outlet
374,Kohl's,1189833,2/9/2021,Men's Athletic Footwear,55,625,343750,Outlet
375,Kohl's,1189833,2/10/2021,Women's Street Footwear,50,500,250000,Outlet
376,Kohl's,1189833,2/11/2021,Women's Athletic Footwear,45,425,191250,Outlet
377,Kohl's,1189833,2/12/2021,Men's Apparel,55,425,233750,Outlet
378,Kohl's,1189833,2/13/2021,Women's Apparel,60,400,240000,Outlet
379,Kohl's,1189833,2/14/2021,Men's Street Footwear,45,600,270000,Outlet
380,Kohl's,1189833,2/15/2021,Men's Athletic Footwear,50,600,300000,Outlet
381,Kohl's,1189833,2/16/2021,Women's Street Footwear,45,450,202500,Outlet
382,Kohl's,1189833,2/17/2021,Women's Athletic Footwear,45,400,180000,Outlet
383,Kohl's,1189833,2/18/2021,Men's Apparel,55,400,220000,Outlet
384,Kohl's,1189833,2/19/2021,Women's Apparel,60,450,270000,Outlet
385,Kohl's,1189833,2/20/2021,Men's Street Footwear,45,550,247500,Outlet
386,Kohl's,1189833,2/21/2021,Men's Athletic Footwear,50,550,275000,Outlet
387,Kohl's,1189833,2/22/2021,Women's Street Footwear,45,400,180000,Outlet
388,Kohl's,1189833,2/23/2021,Women's Athletic Footwear,45,375,168750,Outlet
389,Kohl's,1189833,2/24/2021,Men's Apparel,55,350,192500,Outlet
390,Kohl's,1189833,2/25/2021,Women's Apparel,60,400,240000,Outlet
391,Kohl's,1189833,2/26/2021,Men's Street Footwear,40,575,230000,Outlet
392,Kohl's,1189833,2/27/2021,Men's Athletic Footwear,45,575,258750,Outlet
393,Kohl's,1189833,2/28/2021,Women's Street Footwear,40,425,170000,Outlet
394,Kohl's,1189833,3/1/2021,Women's Athletic Footwear,40,425,170000,Outlet
395,Kohl's,1189833,3/2/2021,Men's Apparel,55,375,206250,Outlet
396,Kohl's,1189833,3/3/2021,Women's Apparel,60,475,285000,Outlet
397,Kohl's,1189833,3/4/2021,Men's Street Footwear,45,675,303750,Outlet
398,Kohl's,1189833,3/5/2021,Men's Athletic Footwear,50,675,337500,Outlet
399,Kohl's,1189833,3/6/2021,Women's Street Footwear,45,475,213750,Outlet
400,Kohl's,1189833,3/7/2021,Women's Athletic Footwear,45,475,213750,Outlet
401,Kohl's,1189833,3/8/2021,Men's Apparel,55,400,220000,Outlet
402,Kohl's,1189833,3/9/2021,Women's Apparel,60,500,300000,Outlet
403,Sports Direct,1197831,3/10/2021,Men's Street Footwear,20,700,140000,Outlet
404,Sports Direct,1197831,3/11/2021,Men's Athletic Footwear,30,700,210000,Outlet
405,Sports Direct,1197831,3/12/2021,Women's Street Footwear,30,500,150000,Outlet
406,Sports Direct,1197831,3/13/2021,Women's Athletic Footwear,35,500,175000,Outlet
407,Sports Direct,1197831,3/14/2021,Men's Apparel,40,350,140000,Outlet
408,Sports Direct,1197831,3/15/2021,Women's Apparel,35,500,175000,Outlet
409,Sports Direct,1197831,3/16/2021,Men's Street Footwear,25,650,162500,Outlet
410,Sports Direct,1197831,3/17/2021,Men's Athletic Footwear,35,625,218750,Outlet
411,Sports Direct,1197831,3/18/2021,Women's Street Footwear,35,450,157500,Outlet
412,Sports Direct,1197831,3/19/2021,Women's Athletic Footwear,35,400,140000,Outlet
413,Sports Direct,1197831,3/20/2021,Men's Apparel,40,275,110000,Outlet
414,Sports Direct,1197831,3/21/2021,Women's Apparel,35,475,166250,Outlet
415,Sports Direct,1197831,3/22/2021,Men's Street Footwear,30,650,195000,Outlet
416,Sports Direct,1197831,3/23/2021,Men's Athletic Footwear,40,650,260000,Outlet
417,Sports Direct,1197831,3/24/2021,Women's Street Footwear,30,475,142500,Outlet
418,Sports Direct,1197831,3/25/2021,Women's Athletic Footwear,35,375,131250,Outlet
419,Sports Direct,1197831,3/26/2021,Men's Apparel,40,275,110000,Outlet
420,Sports Direct,1197831,3/27/2021,Women's Apparel,35,425,148750,Outlet
421,Sports Direct,1197831,3/28/2021,Men's Street Footwear,20,675,135000,Outlet
422,Sports Direct,1197831,3/29/2021,Men's Athletic Footwear,25,675,168750,Outlet
423,Sports Direct,1197831,3/30/2021,Women's Street Footwear,20,500,100000,Outlet
424,Sports Direct,1197831,3/31/2021,Women's Athletic Footwear,25,400,100000,Outlet
425,Sports Direct,1197831,4/1/2021,Men's Apparel,30,300,90000,Outlet
426,Sports Direct,1197831,4/2/2021,Women's Apparel,25,575,143750,Outlet
427,Sports Direct,1197831,4/3/2021,Men's Street Footwear,15,725,108750,Outlet
428,Sports Direct,1197831,4/4/2021,Men's Athletic Footwear,25,750,187500,Outlet
429,Sports Direct,1197831,4/5/2021,Women's Street Footwear,20,600,120000,Outlet
430,Sports Direct,1197831,4/6/2021,Women's Athletic Footwear,30,525,157500,Outlet
431,Sports Direct,1197831,4/7/2021,Men's Apparel,45,425,191250,Outlet
432,Sports Direct,1197831,4/8/2021,Women's Apparel,40,775,310000,Outlet
433,Sports Direct,1197831,4/9/2021,Men's Street Footwear,40,775,310000,Outlet
434,Sports Direct,1197831,4/10/2021,Men's Athletic Footwear,45,775,348750,Outlet
435,Sports Direct,1197831,4/11/2021,Women's Street Footwear,40,650,260000,Outlet
436,Sports Direct,1197831,4/12/2021,Women's Athletic Footwear,40,600,240000,Outlet
437,Sports Direct,1197831,4/13/2021,Men's Apparel,45,500,225000,Outlet
438,Sports Direct,1197831,4/14/2021,Women's Apparel,50,875,437500,Outlet
439,Sports Direct,1197831,4/15/2021,Men's Street Footwear,40,825,330000,Outlet
440,Sports Direct,1197831,4/16/2021,Men's Athletic Footwear,45,825,371250,Outlet
441,Sports Direct,1197831,4/17/2021,Women's Street Footwear,40,975,390000,Outlet
442,Sports Direct,1197831,4/18/2021,Women's Athletic Footwear,40,575,230000,Outlet
443,Sports Direct,1197831,4/19/2021,Men's Apparel,45,550,247500,Outlet
444,Sports Direct,1197831,4/20/2021,Women's Apparel,55,825,453750,Outlet
445,Sports Direct,1197831,4/21/2021,Men's Street Footwear,45,775,348750,Outlet
446,Sports Direct,1197831,4/22/2021,Men's Athletic Footwear,55,775,426250,Outlet
447,Sports Direct,1197831,4/23/2021,Women's Street Footwear,50,950,475000,Outlet
448,Sports Direct,1197831,4/24/2021,Women's Athletic Footwear,45,475,213750,Outlet
449,Sports Direct,1197831,4/25/2021,Men's Apparel,50,475,237500,Outlet
450,Sports Direct,1197831,4/26/2021,Women's Apparel,55,725,398750,Outlet
451,Sports Direct,1197831,4/27/2021,Men's Street Footwear,50,675,337500,Outlet
452,Sports Direct,1197831,4/28/2021,Men's Athletic Footwear,50,625,312500,Outlet
453,Sports Direct,1197831,4/29/2021,Women's Street Footwear,55,675,371250,Outlet
454,Sports Direct,1197831,4/30/2021,Women's Athletic Footwear,55,400,220000,Outlet
455,Sports Direct,1197831,5/1/2021,Men's Apparel,50,400,200000,Outlet
456,Sports Direct,1197831,5/2/2021,Women's Apparel,45,625,281250,Outlet
457,Sports Direct,1197831,5/3/2021,Men's Street Footwear,35,575,201250,Outlet
458,Sports Direct,1197831,5/4/2021,Men's Athletic Footwear,35,575,201250,Outlet
459,Sports Direct,1197831,5/5/2021,Women's Street Footwear,40,525,210000,Outlet
460,Sports Direct,1197831,5/6/2021,Women's Athletic Footwear,40,375,150000,Outlet
461,Sports Direct,1197831,5/7/2021,Men's Apparel,35,350,122500,Outlet
462,Sports Direct,1197831,5/8/2021,Women's Apparel,45,525,236250,Outlet
463,Sports Direct,1197831,5/9/2021,Men's Street Footwear,30,675,202500,Outlet
464,Sports Direct,1197831,5/10/2021,Men's Athletic Footwear,30,675,202500,Outlet
465,Sports Direct,1197831,5/11/2021,Women's Street Footwear,55,600,330000,Outlet
466,Sports Direct,1197831,5/12/2021,Women's Athletic Footwear,55,475,261250,Outlet
467,Sports Direct,1197831,5/13/2021,Men's Apparel,55,450,247500,Outlet
468,Sports Direct,1197831,5/14/2021,Women's Apparel,65,650,422500,Outlet
469,Sports Direct,1197831,5/15/2021,Men's Street Footwear,55,800,440000,Outlet
470,Sports Direct,1197831,5/16/2021,Men's Athletic Footwear,55,800,440000,Outlet
471,Sports Direct,1197831,5/17/2021,Women's Street Footwear,60,700,420000,Outlet
472,Sports Direct,1197831,5/18/2021,Women's Athletic Footwear,60,550,330000,Outlet
473,Sports Direct,1197831,5/19/2021,Men's Apparel,55,500,275000,Outlet
474,Sports Direct,1197831,5/20/2021,Women's Apparel,65,750,487500,Outlet
475,Foot Locker,1185732,5/21/2021,Men's Street Footwear,35,425,148750,Outlet
476,Foot Locker,1185732,5/22/2021,Men's Athletic Footwear,35,225,78750,Outlet
477,Foot Locker,1185732,5/23/2021,Women's Street Footwear,25,225,56250,Outlet
478,Foot Locker,1185732,5/24/2021,Women's Athletic Footwear,30,75,22500,Outlet
479,Foot Locker,1185732,5/25/2021,Men's Apparel,45,125,56250,Outlet
480,Foot Locker,1185732,5/26/2021,Women's Apparel,35,225,78750,Outlet
481,Foot Locker,1185732,5/27/2021,Men's Street Footwear,35,475,166250,Outlet
482,Foot Locker,1185732,5/28/2021,Men's Athletic Footwear,35,125,43750,Outlet
483,Foot Locker,1185732,5/29/2021,Women's Street Footwear,25,175,43750,Outlet
484,Foot Locker,1185732,5/30/2021,Women's Athletic Footwear,30,50,15000,Outlet
485,Foot Locker,1185732,5/31/2021,Men's Apparel,45,125,56250,Outlet
486,Foot Locker,1185732,6/1/2021,Women's Apparel,35,200,70000,Outlet
487,Foot Locker,1185732,6/2/2021,Men's Street Footwear,40,420,168000,Outlet
488,Foot Locker,1185732,6/3/2021,Men's Athletic Footwear,40,100,40000,Outlet
489,Foot Locker,1185732,6/4/2021,Women's Street Footwear,30,150,45000,Outlet
490,Foot Locker,1185732,6/5/2021,Women's Athletic Footwear,35,0,0,Outlet
491,Foot Locker,1185732,6/6/2021,Men's Apparel,50,50,25000,Outlet
492,Foot Locker,1185732,6/7/2021,Women's Apparel,40,150,60000,Outlet
493,Foot Locker,1185732,6/8/2021,Men's Street Footwear,40,375,150000,Outlet
494,Foot Locker,1185732,6/9/2021,Men's Athletic Footwear,35,75,26250,Outlet
495,Foot Locker,1185732,6/10/2021,Women's Street Footwear,25,75,18750,Outlet
496,Foot Locker,1185732,6/11/2021,Women's Athletic Footwear,30,0,0,Outlet
497,Foot Locker,1185732,6/12/2021,Men's Apparel,45,25,11250,Outlet
498,Foot Locker,1185732,6/13/2021,Women's Apparel,35,150,52500,Outlet
499,Foot Locker,1185732,6/14/2021,Men's Street Footwear,45,420,189000,Outlet
500,Foot Locker,1185732,6/15/2021,Men's Athletic Footwear,40,125,50000,Outlet
501,Foot Locker,1185732,6/16/2021,Women's Street Footwear,35,100,35000,Outlet
502,Foot Locker,1185732,6/17/2021,Women's Athletic Footwear,35,25,8750,Outlet
503,Foot Locker,1185732,6/18/2021,Men's Apparel,50,50,25000,Outlet
504,Foot Locker,1185732,6/19/2021,Women's Apparel,55,150,82500,Outlet
505,Foot Locker,1185732,6/20/2021,Men's Street Footwear,40,400,160000,Outlet
506,Foot Locker,1185732,6/21/2021,Men's Athletic Footwear,35,150,52500,Outlet
507,Foot Locker,1185732,6/22/2021,Women's Street Footwear,30,175,52500,Outlet
508,Foot Locker,1185732,6/23/2021,Women's Athletic Footwear,30,150,45000,Outlet
509,Foot Locker,1185732,6/24/2021,Men's Apparel,45,150,67500,Outlet
510,Foot Locker,1185732,6/25/2021,Women's Apparel,50,325,162500,Outlet
511,Foot Locker,1185732,6/26/2021,Men's Street Footwear,45,550,247500,Outlet
512,Foot Locker,1185732,6/27/2021,Men's Athletic Footwear,40,300,120000,Outlet
513,Foot Locker,1185732,6/28/2021,Women's Street Footwear,35,225,78750,Outlet
514,Foot Locker,1185732,6/29/2021,Women's Athletic Footwear,35,175,61250,Outlet
515,Foot Locker,1185732,6/30/2021,Men's Apparel,45,175,78750,Outlet
516,Foot Locker,1185732,7/1/2021,Women's Apparel,50,350,175000,Outlet
517,Foot Locker,1185732,7/2/2021,Men's Street Footwear,45,500,225000,Outlet
518,Foot Locker,1185732,7/3/2021,Men's Athletic Footwear,45,275,123750,Outlet
519,Foot Locker,1185732,7/4/2021,Women's Street Footwear,40,200,80000,Outlet
520,Foot Locker,1185732,7/5/2021,Women's Athletic Footwear,30,125,37500,Outlet
521,Foot Locker,1185732,7/6/2021,Men's Apparel,40,100,40000,Outlet
522,Foot Locker,1185732,7/7/2021,Women's Apparel,45,275,123750,Outlet
523,Foot Locker,1185732,7/8/2021,Men's Street Footwear,40,400,160000,Outlet
524,Foot Locker,1185732,7/9/2021,Men's Athletic Footwear,35,200,70000,Outlet
525,Foot Locker,1185732,7/10/2021,Women's Street Footwear,20,100,20000,Outlet
526,Foot Locker,1185732,7/11/2021,Women's Athletic Footwear,20,75,15000,Outlet
527,Foot Locker,1185732,7/12/2021,Men's Apparel,30,75,22500,Outlet
528,Foot Locker,1185732,7/13/2021,Women's Apparel,35,150,52500,Outlet
529,Foot Locker,1185732,7/14/2021,Men's Street Footwear,40,325,130000,Outlet
530,Foot Locker,1185732,7/15/2021,Men's Athletic Footwear,30,150,45000,Outlet
531,Foot Locker,1185732,7/16/2021,Women's Street Footwear,30,50,15000,Outlet
532,Foot Locker,1185732,7/17/2021,Women's Athletic Footwear,30,25,7500,Outlet
533,Foot Locker,1185732,7/18/2021,Men's Apparel,40,25,10000,Outlet
534,Foot Locker,1185732,7/19/2021,Women's Apparel,45,150,67500,Outlet
535,Foot Locker,1185732,7/20/2021,Men's Street Footwear,40,300,120000,Outlet
536,Foot Locker,1185732,7/21/2021,Men's Athletic Footwear,30,150,45000,Outlet
537,Foot Locker,1185732,7/22/2021,Women's Street Footwear,30,95,28500,Outlet
538,Foot Locker,1185732,7/23/2021,Women's Athletic Footwear,30,125,37500,Outlet
539,Foot Locker,1185732,7/24/2021,Men's Apparel,50,100,50000,Outlet
540,Foot Locker,1185732,7/25/2021,Women's Apparel,55,200,110000,Outlet
541,Foot Locker,1185732,7/26/2021,Men's Street Footwear,50,450,225000,Outlet
542,Foot Locker,1185732,7/27/2021,Men's Athletic Footwear,40,250,100000,Outlet
543,Foot Locker,1185732,7/28/2021,Women's Street Footwear,40,200,80000,Outlet
544,Foot Locker,1185732,7/29/2021,Women's Athletic Footwear,40,150,60000,Outlet
545,Foot Locker,1185732,7/30/2021,Men's Apparel,50,150,75000,Outlet
546,Foot Locker,1185732,7/31/2021,Women's Apparel,55,250,137500,Outlet
547,Sports Direct,1197831,8/1/2021,Men's Street Footwear,20,675,135000,Outlet
548,Sports Direct,1197831,8/2/2021,Men's Athletic Footwear,30,675,202500,Outlet
549,Sports Direct,1197831,8/3/2021,Women's Street Footwear,30,475,142500,Outlet
550,Sports Direct,1197831,8/4/2021,Women's Athletic Footwear,35,475,166250,Outlet
551,Sports Direct,1197831,8/5/2021,Men's Apparel,40,325,130000,Outlet
552,Sports Direct,1197831,8/6/2021,Women's Apparel,35,475,166250,Outlet
553,Sports Direct,1197831,8/7/2021,Men's Street Footwear,25,625,156250,Outlet
554,Sports Direct,1197831,8/8/2021,Men's Athletic Footwear,35,600,210000,Outlet
555,Sports Direct,1197831,8/9/2021,Women's Street Footwear,35,425,148750,Outlet
556,Sports Direct,1197831,8/10/2021,Women's Athletic Footwear,35,375,131250,Outlet
557,Sports Direct,1197831,8/11/2021,Men's Apparel,40,250,100000,Outlet
558,Sports Direct,1197831,8/12/2021,Women's Apparel,35,450,157500,Outlet
559,Sports Direct,1197831,8/13/2021,Men's Street Footwear,30,625,187500,Outlet
560,Sports Direct,1197831,8/14/2021,Men's Athletic Footwear,40,625,250000,Outlet
561,Sports Direct,1197831,8/15/2021,Women's Street Footwear,30,450,135000,Outlet
562,Sports Direct,1197831,8/16/2021,Women's Athletic Footwear,35,350,122500,Outlet
563,Sports Direct,1197831,8/17/2021,Men's Apparel,40,250,100000,Outlet
564,Sports Direct,1197831,8/18/2021,Women's Apparel,35,400,140000,Outlet
565,Sports Direct,1197831,8/19/2021,Men's Street Footwear,20,650,130000,Outlet
566,Sports Direct,1197831,8/20/2021,Men's Athletic Footwear,20,650,130000,Outlet
567,Sports Direct,1197831,8/21/2021,Women's Street Footwear,15,475,71250,Outlet
568,Sports Direct,1197831,8/22/2021,Women's Athletic Footwear,20,375,75000,Outlet
569,Sports Direct,1197831,8/23/2021,Men's Apparel,25,275,68750,Outlet
570,Sports Direct,1197831,8/24/2021,Women's Apparel,20,550,110000,Outlet
571,Sports Direct,1197831,8/25/2021,Men's Street Footwear,10,700,70000,Outlet
572,Sports Direct,1197831,8/26/2021,Men's Athletic Footwear,20,725,145000,Outlet
573,Sports Direct,1197831,8/27/2021,Women's Street Footwear,15,575,86250,Outlet
574,Sports Direct,1197831,8/28/2021,Women's Athletic Footwear,35,500,175000,Outlet
575,Sports Direct,1197831,8/29/2021,Men's Apparel,50,400,200000,Outlet
576,Sports Direct,1197831,8/30/2021,Women's Apparel,45,750,337500,Outlet
577,Sports Direct,1197831,8/31/2021,Men's Street Footwear,45,750,337500,Outlet
578,Sports Direct,1197831,9/1/2021,Men's Athletic Footwear,50,750,375000,Outlet
579,Sports Direct,1197831,9/2/2021,Women's Street Footwear,45,650,292500,Outlet
580,Sports Direct,1197831,9/3/2021,Women's Athletic Footwear,45,600,270000,Outlet
581,Sports Direct,1197831,9/4/2021,Men's Apparel,50,500,250000,Outlet
582,Sports Direct,1197831,9/5/2021,Women's Apparel,55,875,481250,Outlet
583,Sports Direct,1197831,9/6/2021,Men's Street Footwear,45,825,371250,Outlet
584,Sports Direct,1197831,9/7/2021,Men's Athletic Footwear,50,825,412500,Outlet
585,Sports Direct,1197831,9/8/2021,Women's Street Footwear,45,975,438750,Outlet
586,Sports Direct,1197831,9/9/2021,Women's Athletic Footwear,45,575,258750,Outlet
587,Sports Direct,1197831,9/10/2021,Men's Apparel,50,525,262500,Outlet
588,Sports Direct,1197831,9/11/2021,Women's Apparel,60,800,480000,Outlet
589,Sports Direct,1197831,9/12/2021,Men's Street Footwear,40,750,300000,Outlet
590,Sports Direct,1197831,9/13/2021,Men's Athletic Footwear,55,750,412500,Outlet
591,Sports Direct,1197831,9/14/2021,Women's Street Footwear,55,925,508750,Outlet
592,Sports Direct,1197831,9/15/2021,Women's Athletic Footwear,50,425,212500,Outlet
593,Sports Direct,1197831,9/16/2021,Men's Apparel,55,425,233750,Outlet
